,Flow
2014-01-19 05:21:00,93.061
2014-01-19 05:22:00,93.507
2014-01-19 05:23:00,92.476
2014-01-19 05:24:00,92.459
2014-01-19 05:25:00,93.374
2014-01-19 05:26:00,93.293
2014-01-19 05:27:00,93.674
2014-01-19 05:28:00,93.755
2014-01-19 05:29:00,93.703
2014-01-19 05:30:00,93.86
2014-01-19 05:31:00,92.691
2014-01-19 05:32:00,94.67
2014-01-19 05:33:00,93.686
2014-01-19 05:34:00,93.188
2014-01-19 05:35:00,93.646
2014-01-19 05:36:00,93.755
2014-01-19 05:37:00,93.854
2014-01-19 05:38:00,93.35
2014-01-19 05:39:00,93.229
2014-01-19 05:40:00,93.837
2014-01-19 05:41:00,93.958
2014-01-19 05:42:00,93.79
2014-01-19 05:43:00,93.35
2014-01-19 05:44:00,93.559
2014-01-19 05:45:00,93.287
2014-01-19 05:46:00,92.974
2014-01-19 05:47:00,93.177
2014-01-19 05:48:00,93.304
2014-01-19 05:49:00,92.951
2014-01-19 05:50:00,92.76
2014-01-19 05:51:00,93.75
2014-01-19 05:52:00,94.323
2014-01-19 05:53:00,93.779
2014-01-19 05:54:00,93.813
2014-01-19 05:55:00,93.929
2014-01-19 05:56:00,94.375
2014-01-19 05:57:00,94.276
2014-01-19 05:58:00,93.211
2014-01-19 05:59:00,94.132
2014-01-19 06:00:00,92.957
2014-01-19 06:01:00,93.188
2014-01-19 06:02:00,93.483
2014-01-19 06:03:00,93.316
2014-01-19 06:04:00,93.264
2014-01-19 06:05:00,93.686
2014-01-19 06:06:00,93.9
2014-01-19 06:07:00,94.19
2014-01-19 06:08:00,93.663
2014-01-19 06:09:00,94.242
2014-01-19 06:10:00,93.437
2014-01-19 06:11:00,92.639
2014-01-19 06:12:00,94.259
2014-01-19 06:13:00,94.19
2014-01-19 06:14:00,94.282
2014-01-19 06:15:00,94.265
2014-01-19 06:16:00,92.384
2014-01-19 06:17:00,94.415
2014-01-19 06:18:00,94.519
2014-01-19 06:19:00,94.062
2014-01-19 06:20:00,94.462
2014-01-19 06:21:00,95.225
2014-01-19 06:22:00,94.786
2014-01-19 06:23:00,94.467
2014-01-19 06:24:00,93.923
2014-01-19 06:25:00,93.767
2014-01-19 06:26:00,93.975
2014-01-19 06:27:00,93.993
2014-01-19 06:28:00,93.362
2014-01-19 06:29:00,93.761
2014-01-19 06:30:00,93.536
2014-01-19 06:31:00,94.213
2014-01-19 06:32:00,94.074
2014-01-19 06:33:00,94.305
2014-01-19 06:34:00,94.844
2014-01-19 06:35:00,94.161
2014-01-19 06:36:00,94.467
2014-01-19 06:37:00,94.352
2014-01-19 06:38:00,94.172
2014-01-19 06:39:00,94.647
2014-01-19 06:40:00,94.195
2014-01-19 06:41:00,94.751
2014-01-19 06:42:00,94.381
2014-01-19 06:43:00,95.347
2014-01-19 06:44:00,94.705
2014-01-19 06:45:00,93.686
2014-01-19 06:46:00,95.584
2014-01-19 06:47:00,94.381
2014-01-19 06:48:00,93.426
2014-01-19 06:49:00,93.599
2014-01-19 06:50:00,94.381
2014-01-19 06:51:00,94.791
2014-01-19 06:52:00,94.473
2014-01-19 06:53:00,95.15
2014-01-19 06:54:00,93.981
2014-01-19 06:55:00,94.89
2014-01-19 06:56:00,95.283
2014-01-19 06:57:00,94.826
2014-01-19 06:58:00,94.491
2014-01-19 06:59:00,94.022
2014-01-19 07:00:00,94.705
2014-01-19 07:01:00,94.786
2014-01-19 07:02:00,94.572
2014-01-19 07:03:00,95.324
2014-01-19 07:04:00,93.981
2014-01-19 07:05:00,94.311
2014-01-19 07:06:00,94.323
2014-01-19 07:07:00,94.375
2014-01-19 07:08:00,93.842
2014-01-19 07:09:00,93.744
2014-01-19 07:10:00,92.245
2014-01-19 07:11:00,94.618
2014-01-19 07:12:00,94.265
2014-01-19 07:13:00,94.479
2014-01-19 07:14:00,94.369
2014-01-19 07:15:00,94.786
2014-01-19 07:16:00,94.919
2014-01-19 07:17:00,94.901
2014-01-19 07:18:00,94.473
2014-01-19 07:19:00,94.554
2014-01-19 07:20:00,93.952
2014-01-19 07:21:00,93.455
2014-01-19 07:22:00,94.734
2014-01-19 07:23:00,94.051
2014-01-19 07:24:00,94.959
2014-01-19 07:25:00,93.321
2014-01-19 07:26:00,94.444
2014-01-19 07:27:00,94.543
2014-01-19 07:28:00,94.178
2014-01-19 07:29:00,94.363
2014-01-19 07:30:00,94.346
2014-01-19 07:31:00,95.469
2014-01-19 07:32:00,95.254
2014-01-19 07:33:00,94.589
2014-01-19 07:34:00,94.485
2014-01-19 07:35:00,94.276
2014-01-19 07:36:00,94.554
2014-01-19 07:37:00,94.491
2014-01-19 07:38:00,94.525
2014-01-19 07:39:00,95.353
2014-01-19 07:40:00,95.162
2014-01-19 07:41:00,94.965
2014-01-19 07:42:00,95.7
2014-01-19 07:43:00,95.839
2014-01-19 07:44:00,95.717
2014-01-19 07:45:00,95.717
2014-01-19 07:46:00,95.631
2014-01-19 07:47:00,95.573
2014-01-19 07:48:00,96.047
2014-01-19 07:49:00,95.683
2014-01-19 07:50:00,95.949
2014-01-19 07:51:00,94.161
2014-01-19 07:52:00,94.994
2014-01-19 07:53:00,95.04
2014-01-19 07:54:00,95.573
2014-01-19 07:55:00,95.353
2014-01-19 07:56:00,95.932
2014-01-19 07:57:00,96.111
2014-01-19 07:58:00,95.688
2014-01-19 07:59:00,95.341
2014-01-19 08:00:00,95.804
2014-01-19 08:01:00,95.451
2014-01-19 08:02:00,94.982
2014-01-19 08:03:00,94.566
2014-01-19 08:04:00,95.625
2014-01-19 08:05:00,95.717
2014-01-19 08:06:00,96.082
2014-01-19 08:07:00,96.192
2014-01-19 08:08:00,95.729
2014-01-19 08:09:00,96.487
2014-01-19 08:10:00,95.845
2014-01-19 08:11:00,95.677
2014-01-19 08:12:00,95.526
2014-01-19 08:13:00,94.849
2014-01-19 08:14:00,95.144
2014-01-19 08:15:00,96.724
2014-01-19 08:16:00,96.244
2014-01-19 08:17:00,95.868
2014-01-19 08:18:00,95.278
2014-01-19 08:19:00,95.717
2014-01-19 08:20:00,95.793
2014-01-19 08:21:00,95.868
2014-01-19 08:22:00,95.937
2014-01-19 08:23:00,95.052
2014-01-19 08:24:00,95.006
2014-01-19 08:25:00,95.561
2014-01-19 08:26:00,95.735
2014-01-19 08:27:00,95.688
2014-01-19 08:28:00,95.04
2014-01-19 08:29:00,95.069
2014-01-19 08:30:00,95.538
2014-01-19 08:31:00,95.775
2014-01-19 08:32:00,95.318
2014-01-19 08:33:00,94.502
2014-01-19 08:34:00,94.624
2014-01-19 08:35:00,94.872
2014-01-19 08:36:00,93.634
2014-01-19 08:37:00,95.92
2014-01-19 08:38:00,95.092
2014-01-19 08:39:00,95.069
2014-01-19 08:40:00,95.063
2014-01-19 08:41:00,95.162
2014-01-19 08:42:00,94.398
2014-01-19 08:43:00,95.382
2014-01-19 08:44:00,95.162
2014-01-19 08:45:00,94.392
2014-01-19 08:46:00,94.282
2014-01-19 08:47:00,93.86
2014-01-19 08:48:00,94.155
2014-01-19 08:49:00,94.288
2014-01-19 08:50:00,93.906
2014-01-19 08:51:00,94.375
2014-01-19 08:52:00,94.033
2014-01-19 08:53:00,94.462
2014-01-19 08:54:00,93.773
2014-01-19 08:55:00,94.045
2014-01-19 08:56:00,94.259
2014-01-19 08:57:00,94.247
2014-01-19 08:58:00,93.13
2014-01-19 08:59:00,93.102
2014-01-19 09:00:00,93.142
2014-01-19 09:01:00,93.75
2014-01-19 09:02:00,93.194
2014-01-19 09:03:00,93.455
2014-01-19 09:04:00,93.617
2014-01-19 09:05:00,93.617
2014-01-19 09:06:00,92.627
2014-01-19 09:07:00,92.604
2014-01-19 09:08:00,92.621
2014-01-19 09:09:00,92.639
2014-01-19 09:10:00,92.934
2014-01-19 09:11:00,93.512
2014-01-19 09:12:00,93.159
2014-01-19 09:13:00,92.748
2014-01-19 09:14:00,92.777
2014-01-19 09:15:00,93.049
2014-01-19 09:16:00,92.789
2014-01-19 09:17:00,93.565
2014-01-19 09:18:00,93.443
2014-01-19 09:19:00,92.992
2014-01-19 09:20:00,93.113
2014-01-19 09:21:00,93.258
2014-01-19 09:22:00,93.657
2014-01-19 09:23:00,93.651
2014-01-19 09:24:00,93.235
2014-01-19 09:25:00,93.258
2014-01-19 09:26:00,89.681
2014-01-19 09:27:00,93.651
2014-01-19 09:28:00,93.31
2014-01-19 09:29:00,92.812
2014-01-19 09:30:00,92.644
2014-01-19 09:31:00,93.206
2014-01-19 09:32:00,93.593
2014-01-19 09:33:00,93.159
2014-01-19 09:34:00,93.837
2014-01-19 09:35:00,93.049
2014-01-19 09:36:00,93.628
2014-01-19 09:37:00,93.073
2014-01-19 09:38:00,92.98
2014-01-19 09:39:00,92.505
2014-01-19 09:40:00,92.563
2014-01-19 09:41:00,92.61
2014-01-19 09:42:00,93.107
2014-01-19 09:43:00,92.199
2014-01-19 09:44:00,93.518
2014-01-19 09:45:00,93.154
2014-01-19 09:46:00,93.235
2014-01-19 09:47:00,93.611
2014-01-19 09:48:00,93.183
2014-01-19 09:49:00,93.183
2014-01-19 09:50:00,93.206
2014-01-19 09:51:00,94.045
2014-01-19 09:52:00,93.246
2014-01-19 09:53:00,93.669
2014-01-19 09:54:00,92.997
2014-01-19 09:55:00,94.236
2014-01-19 09:56:00,94.161
2014-01-19 09:57:00,93.871
2014-01-19 09:58:00,94.271
2014-01-19 09:59:00,94.815
2014-01-19 10:00:00,95.382
2014-01-19 10:01:00,95.688
2014-01-19 10:02:00,96.007
2014-01-19 10:03:00,95.677
2014-01-19 10:04:00,96.342
2014-01-19 10:05:00,96.875
2014-01-19 10:06:00,97.772
2014-01-19 10:07:00,98.108
2014-01-19 10:08:00,99.884
2014-01-19 10:09:00,101.41
2014-01-19 10:10:00,103.22
2014-01-19 10:11:00,105.93
2014-01-19 10:12:00,106.89
2014-01-19 10:13:00,108.66
2014-01-19 10:14:00,108.58
2014-01-19 10:15:00,110.79
2014-01-19 10:16:00,122.45
2014-01-19 10:17:00,122.84
2014-01-19 10:18:00,122.46
2014-01-19 10:19:00,121.26
2014-01-19 10:20:00,121.29
2014-01-19 10:21:00,121.29
2014-01-19 10:22:00,120.3
2014-01-19 10:23:00,120.56
2014-01-19 10:24:00,120.12
2014-01-19 10:25:00,126.25
2014-01-19 10:26:00,120.84
2014-01-19 10:27:00,131.86
2014-01-19 10:28:00,132.93
2014-01-19 10:29:00,140.04
2014-01-19 10:30:00,147.63
2014-01-19 10:31:00,156.84
2014-01-19 10:32:00,166.41
2014-01-19 10:33:00,180.94
2014-01-19 10:34:00,195.42
2014-01-19 10:35:00,202.45
2014-01-19 10:36:00,210.49
2014-01-19 10:37:00,214.76
2014-01-19 10:38:00,219.82
2014-01-19 10:39:00,227.83
2014-01-19 10:40:00,233.54
2014-01-19 10:41:00,236.81
2014-01-19 10:42:00,244.35
2014-01-19 10:43:00,248.36
2014-01-19 10:44:00,241.88
2014-01-19 10:45:00,250.96
2014-01-19 10:46:00,255.22
2014-01-19 10:47:00,256.7
2014-01-19 10:48:00,258.35
2014-01-19 10:49:00,261.2
2014-01-19 10:50:00,254.42
2014-01-19 10:51:00,260.17
2014-01-19 10:52:00,261.24
2014-01-19 10:53:00,259.95
2014-01-19 10:54:00,261.61
2014-01-19 10:55:00,250.01
2014-01-19 10:56:00,261.61
2014-01-19 10:57:00,261.25
2014-01-19 10:58:00,258.81
2014-01-19 10:59:00,257.82
2014-01-19 11:00:00,255.44
2014-01-19 11:01:00,251.46
2014-01-19 11:02:00,248.68
2014-01-19 11:03:00,242.72
2014-01-19 11:04:00,237.92
2014-01-19 11:05:00,222.95
2014-01-19 11:06:00,228.83
2014-01-19 11:07:00,224.58
2014-01-19 11:08:00,220.45
2014-01-19 11:09:00,217.3
2014-01-19 11:10:00,204.94
2014-01-19 11:11:00,209.8
2014-01-19 11:12:00,204.42
2014-01-19 11:13:00,201.67
2014-01-19 11:14:00,197.82
2014-01-19 11:15:00,189.66
2014-01-19 11:16:00,184.53
2014-01-19 11:17:00,180.17
2014-01-19 11:18:00,173.95
2014-01-19 11:19:00,168.23
2014-01-19 11:20:00,162.06
2014-01-19 11:21:00,156.53
2014-01-19 11:22:00,149.42
2014-01-19 11:23:00,144.31
2014-01-19 11:24:00,140.37
2014-01-19 11:25:00,134.61
2014-01-19 11:26:00,131.65
2014-01-19 11:27:00,128.75
2014-01-19 11:28:00,124.99
2014-01-19 11:29:00,120.84
2014-01-19 11:30:00,116.62
2014-01-19 11:31:00,113.99
2014-01-19 11:32:00,110.42
2014-01-19 11:33:00,106.79
2014-01-19 11:34:00,102.87
2014-01-19 11:35:00,98.976
2014-01-19 11:36:00,96.395
2014-01-19 11:37:00,93.865
2014-01-19 11:38:00,91.898
2014-01-19 11:39:00,88.558
2014-01-19 11:40:00,87.158
2014-01-19 11:41:00,84.287
2014-01-19 11:42:00,82.111
2014-01-19 11:43:00,79.472
2014-01-19 11:44:00,77.609
2014-01-19 11:45:00,76.469
2014-01-19 11:46:00,74.634
2014-01-19 11:47:00,72.608
2014-01-19 11:48:00,71.162
2014-01-19 11:49:00,69.906
2014-01-19 11:50:00,67.782
2014-01-19 11:51:00,60.86
2014-01-19 11:52:00,45.639
2014-01-19 11:53:00,38.66
2014-01-19 11:54:00,36.356
2014-01-19 11:55:00,35.002
2014-01-19 11:56:00,34.516
2014-01-19 11:57:00,35.002
2014-01-19 11:58:00,34.597
2014-01-19 11:59:00,34.892
2014-01-19 12:00:00,34.973
2014-01-19 12:01:00,35.002
2014-01-19 12:02:00,34.886
2014-01-19 12:03:00,34.904
2014-01-19 12:04:00,35.002
2014-01-19 12:05:00,35.378
2014-01-19 12:06:00,35.002
2014-01-19 12:07:00,35.002
2014-01-19 12:08:00,34.904
2014-01-19 12:09:00,34.412
2014-01-19 12:10:00,35.089
2014-01-19 12:11:00,35.002
2014-01-19 12:12:00,34.47
2014-01-19 12:13:00,35.002
2014-01-19 12:14:00,35.575
2014-01-19 12:15:00,35.002
2014-01-19 12:16:00,35.448
2014-01-19 12:17:00,36.061
2014-01-19 12:18:00,36.154
2014-01-19 12:19:00,36.252
2014-01-19 12:20:00,37.259
2014-01-19 12:21:00,37.502
2014-01-19 12:22:00,37.415
2014-01-19 12:23:00,38.127
2014-01-19 12:24:00,38.127
2014-01-19 12:25:00,39.273
2014-01-19 12:26:00,40.627
2014-01-19 12:27:00,42.514
2014-01-19 12:28:00,49.251
2014-01-19 12:29:00,58.638
2014-01-19 12:30:00,70.155
2014-01-19 12:31:00,70.201
2014-01-19 12:32:00,70.612
2014-01-19 12:33:00,71.005
2014-01-19 12:34:00,69.952
2014-01-19 12:35:00,72.007
2014-01-19 12:36:00,71.474
2014-01-19 12:37:00,73.025
2014-01-19 12:38:00,72.713
2014-01-19 12:39:00,74.171
2014-01-19 12:40:00,75.056
2014-01-19 12:41:00,75.583
2014-01-19 12:42:00,77.128
2014-01-19 12:43:00,77.342
2014-01-19 12:44:00,78.431
2014-01-19 12:45:00,78.043
2014-01-19 12:46:00,77.927
2014-01-19 12:47:00,77.018
2014-01-19 12:48:00,76.503
2014-01-19 12:49:00,78.164
2014-01-19 12:50:00,79.079
2014-01-19 12:51:00,79.264
2014-01-19 12:52:00,78.859
2014-01-19 12:53:00,78.957
2014-01-19 12:54:00,79.461
2014-01-19 12:55:00,80.346
2014-01-19 12:56:00,79.542
2014-01-19 12:57:00,80.56
2014-01-19 12:58:00,81.249
2014-01-19 12:59:00,81.88
2014-01-19 13:00:00,81.156
2014-01-19 13:01:00,84.056
2014-01-19 13:02:00,86.544
2014-01-19 13:03:00,87.308
2014-01-19 13:04:00,88.229
2014-01-19 13:05:00,89.56
2014-01-19 13:06:00,91.024
2014-01-19 13:07:00,91.169
2014-01-19 13:08:00,91.255
2014-01-19 13:09:00,92.048
2014-01-19 13:10:00,91.336
2014-01-19 13:11:00,92.268
2014-01-19 13:12:00,91.77
2014-01-19 13:13:00,91.36
2014-01-19 13:14:00,92.615
2014-01-19 13:15:00,92.887
2014-01-19 13:16:00,91.961
2014-01-19 13:17:00,91.776
2014-01-19 13:18:00,92.115
2014-01-19 13:19:00,91.672
2014-01-19 13:20:00,91.006
2014-01-19 13:21:00,91.741
2014-01-19 13:22:00,91.759
2014-01-19 13:23:00,91.128
2014-01-19 13:24:00,91.145
2014-01-19 13:25:00,91.29
2014-01-19 13:26:00,91.336
2014-01-19 13:27:00,84.42
2014-01-19 13:28:00,91.14
2014-01-19 13:29:00,91.36
2014-01-19 13:30:00,91.88
2014-01-19 13:31:00,92.199
2014-01-19 13:32:00,91.394
2014-01-19 13:33:00,91.279
2014-01-19 13:34:00,92.152
2014-01-19 13:35:00,91.747
2014-01-19 13:36:00,91.88
2014-01-19 13:37:00,91.828
2014-01-19 13:38:00,91.857
2014-01-19 13:39:00,91.157
2014-01-19 13:40:00,92.037
2014-01-19 13:41:00,90.734
2014-01-19 13:42:00,90.688
2014-01-19 13:43:00,90.48
2014-01-19 13:44:00,91.093
2014-01-19 13:45:00,91.88
2014-01-19 13:46:00,91.869
2014-01-19 13:47:00,91.904
2014-01-19 13:48:00,92.268
2014-01-19 13:49:00,91.406
2014-01-19 13:50:00,92.251
2014-01-19 13:51:00,91.36
2014-01-19 13:52:00,90.937
2014-01-19 13:53:00,91.151
2014-01-19 13:54:00,91.151
2014-01-19 13:55:00,91.747
2014-01-19 13:56:00,91.689
2014-01-19 13:57:00,91.255
2014-01-19 13:58:00,91.66
2014-01-19 13:59:00,91.498
2014-01-19 14:00:00,91.273
2014-01-19 14:01:00,91.782
2014-01-19 14:02:00,91.186
2014-01-19 14:03:00,91.255
2014-01-19 14:04:00,90.763
2014-01-19 14:05:00,91.197
2014-01-19 14:06:00,91.608
2014-01-19 14:07:00,91.07
2014-01-19 14:08:00,91.788
2014-01-19 14:09:00,90.636
2014-01-19 14:10:00,91.255
2014-01-19 14:11:00,91.255
2014-01-19 14:12:00,89.23
2014-01-19 14:13:00,90.694
2014-01-19 14:14:00,90.659
2014-01-19 14:15:00,90.567
2014-01-19 14:16:00,90.138
2014-01-19 14:17:00,90.277
2014-01-19 14:18:00,90.752
2014-01-19 14:19:00,89.907
2014-01-19 14:20:00,91.319
2014-01-19 14:21:00,91.14
2014-01-19 14:22:00,90.237
2014-01-19 14:23:00,90.613
2014-01-19 14:24:00,90.532
2014-01-19 14:25:00,90.277
2014-01-19 14:26:00,90.133
2014-01-19 14:27:00,89.594
2014-01-19 14:28:00,90.393
2014-01-19 14:29:00,90.439
2014-01-19 14:30:00,91.25
2014-01-19 14:31:00,90.734
2014-01-19 14:32:00,90.966
2014-01-19 14:33:00,91.169
2014-01-19 14:34:00,90.596
2014-01-19 14:35:00,91.197
2014-01-19 14:36:00,90.85
2014-01-19 14:37:00,90.347
2014-01-19 14:38:00,90.63
2014-01-19 14:39:00,90.468
2014-01-19 14:40:00,90.399
2014-01-19 14:41:00,84.843
2014-01-19 14:42:00,90.028
2014-01-19 14:43:00,90.486
2014-01-19 14:44:00,90.399
2014-01-19 14:45:00,90.26
2014-01-19 14:46:00,90.677
2014-01-19 14:47:00,90.335
2014-01-19 14:48:00,89.212
2014-01-19 14:49:00,85.306
2014-01-19 14:50:00,89.895
2014-01-19 14:51:00,90.121
2014-01-19 14:52:00,90.457
2014-01-19 14:53:00,89.837
2014-01-19 14:54:00,89.027
2014-01-19 14:55:00,89.924
2014-01-19 14:56:00,90.584
2014-01-19 14:57:00,90.763
2014-01-19 14:58:00,89.554
2014-01-19 14:59:00,89.542
2014-01-19 15:00:00,88.906
2014-01-19 15:01:00,89.583
2014-01-19 15:02:00,89.363
2014-01-19 15:03:00,83.246
2014-01-19 15:04:00,88.194
2014-01-19 15:05:00,88.31
2014-01-19 15:06:00,89.241
2014-01-19 15:07:00,89.363
2014-01-19 15:08:00,88.396
2014-01-19 15:09:00,89.236
2014-01-19 15:10:00,89.05
2014-01-19 15:11:00,88.333
2014-01-19 15:12:00,89.322
2014-01-19 15:13:00,89.403
2014-01-19 15:14:00,89.149
2014-01-19 15:15:00,89.351
2014-01-19 15:16:00,89.38
2014-01-19 15:17:00,88.946
2014-01-19 15:18:00,88.761
2014-01-19 15:19:00,88.83
2014-01-19 15:20:00,88.645
2014-01-19 15:21:00,88.084
2014-01-19 15:22:00,86.978
2014-01-19 15:23:00,86.18
2014-01-19 15:24:00,85.642
2014-01-19 15:25:00,85.37
2014-01-19 15:26:00,85.549
2014-01-19 15:27:00,84.918
2014-01-19 15:28:00,84.484
2014-01-19 15:29:00,84.773
2014-01-19 15:30:00,84.548
2014-01-19 15:31:00,85.08
2014-01-19 15:32:00,84.496
2014-01-19 15:33:00,84.976
2014-01-19 15:34:00,84.802
2014-01-19 15:35:00,85.092
2014-01-19 15:36:00,85.063
2014-01-19 15:37:00,85.005
2014-01-19 15:38:00,84.432
2014-01-19 15:39:00,84.791
2014-01-19 15:40:00,84.247
2014-01-19 15:41:00,82.777
2014-01-19 15:42:00,83.581
2014-01-19 15:43:00,83.292
2014-01-19 15:44:00,82.268
2014-01-19 15:45:00,81.446
2014-01-19 15:46:00,80.67
2014-01-19 15:47:00,79.287
2014-01-19 15:48:00,78.841
2014-01-19 15:49:00,78.147
2014-01-19 15:50:00,77.157
2014-01-19 15:51:00,76.341
2014-01-19 15:52:00,76.168
2014-01-19 15:53:00,75.543
2014-01-19 15:54:00,75.109
2014-01-19 15:55:00,74.877
2014-01-19 15:56:00,75.161
2014-01-19 15:57:00,74.067
2014-01-19 15:58:00,73.887
2014-01-19 15:59:00,73.691
2014-01-19 16:00:00,73.945
2014-01-19 16:01:00,74.333
2014-01-19 16:02:00,73.777
2014-01-19 16:03:00,74.073
2014-01-19 16:04:00,74.165
2014-01-19 16:05:00,73.858
2014-01-19 16:06:00,74.495
2014-01-19 16:07:00,74.298
2014-01-19 16:08:00,74.478
2014-01-19 16:09:00,74.495
2014-01-19 16:10:00,74.466
2014-01-19 16:11:00,74.403
2014-01-19 16:12:00,74.57
2014-01-19 16:13:00,74.379
2014-01-19 16:14:00,74.379
2014-01-19 16:15:00,74.379
2014-01-19 16:16:00,74.784
2014-01-19 16:17:00,74.466
2014-01-19 16:18:00,74.235
2014-01-19 16:19:00,73.945
2014-01-19 16:20:00,74.281
2014-01-19 16:21:00,74.281
2014-01-19 16:22:00,74.194
2014-01-19 16:23:00,73.841
2014-01-19 16:24:00,73.563
2014-01-19 16:25:00,74.264
2014-01-19 16:26:00,73.789
2014-01-19 16:27:00,73.841
2014-01-19 16:28:00,73.83
2014-01-19 16:29:00,73.158
2014-01-19 16:30:00,73.754
2014-01-19 16:31:00,73.262
2014-01-19 16:32:00,73.644
2014-01-19 16:33:00,72.904
2014-01-19 16:34:00,73.668
2014-01-19 16:35:00,74.159
2014-01-19 16:36:00,73.286
2014-01-19 16:37:00,74.188
2014-01-19 16:38:00,73.28
2014-01-19 16:39:00,73.233
2014-01-19 16:40:00,73.668
2014-01-19 16:41:00,73.274
2014-01-19 16:42:00,73.639
2014-01-19 16:43:00,73.332
2014-01-19 16:44:00,73.61
2014-01-19 16:45:00,73.621
2014-01-19 16:46:00,73.326
2014-01-19 16:47:00,73.668
2014-01-19 16:48:00,73.262
2014-01-19 16:49:00,72.961
2014-01-19 16:50:00,73.656
2014-01-19 16:51:00,73.118
2014-01-19 16:52:00,73.644
2014-01-19 16:53:00,73.176
2014-01-19 16:54:00,72.666
2014-01-19 16:55:00,73.737
2014-01-19 16:56:00,73.187
2014-01-19 16:57:00,73.772
2014-01-19 16:58:00,73.731
2014-01-19 16:59:00,74.455
2014-01-19 17:00:00,73.627
2014-01-19 17:01:00,73.754
2014-01-19 17:02:00,73.974
2014-01-19 17:03:00,74.269
2014-01-19 17:04:00,74.275
2014-01-19 17:05:00,74.379
2014-01-19 17:06:00,74.379
2014-01-19 17:07:00,74.379
2014-01-19 17:08:00,74.478
2014-01-19 17:09:00,74.379
2014-01-19 17:10:00,75.219
2014-01-19 17:11:00,74.599
2014-01-19 17:12:00,75.381
2014-01-19 17:13:00,74.582
2014-01-19 17:14:00,74.848
2014-01-19 17:15:00,74.941
2014-01-19 17:16:00,75.166
2014-01-19 17:17:00,74.576
2014-01-19 17:18:00,75.803
2014-01-19 17:19:00,75.091
2014-01-19 17:20:00,75.033
2014-01-19 17:21:00,75.398
2014-01-19 17:22:00,75.207
2014-01-19 17:23:00,75.629
2014-01-19 17:24:00,74.975
2014-01-19 17:25:00,74.599
2014-01-19 17:26:00,75.259
2014-01-19 17:27:00,75.525
2014-01-19 17:28:00,74.651
2014-01-19 17:29:00,74.918
2014-01-19 17:30:00,75.745
2014-01-19 17:31:00,74.999
2014-01-19 17:32:00,75.004
2014-01-19 17:33:00,74.929
2014-01-19 17:34:00,74.883
2014-01-19 17:35:00,74.918
2014-01-19 17:36:00,75.062
2014-01-19 17:37:00,74.698
2014-01-19 17:38:00,75.01
2014-01-19 17:39:00,75.132
2014-01-19 17:40:00,75.01
2014-01-19 17:41:00,75.444
2014-01-19 17:42:00,74.715
2014-01-19 17:43:00,75.062
2014-01-19 17:44:00,74.935
2014-01-19 17:45:00,75.786
2014-01-19 17:46:00,75.786
2014-01-19 17:47:00,75.3
2014-01-19 17:48:00,74.599
2014-01-19 17:49:00,74.923
2014-01-19 17:50:00,74.507
2014-01-19 17:51:00,75.207
2014-01-19 17:52:00,75.525
2014-01-19 17:53:00,75.028
2014-01-19 17:54:00,74.929
2014-01-19 17:55:00,75.629
2014-01-19 17:56:00,75.745
2014-01-19 17:57:00,75.219
2014-01-19 17:58:00,75.051
2014-01-19 17:59:00,75.548
2014-01-19 18:00:00,75.525
2014-01-19 18:01:00,75.224
2014-01-19 18:02:00,75.71
2014-01-19 18:03:00,75.606
2014-01-19 18:04:00,75.629
2014-01-19 18:05:00,75.716
2014-01-19 18:06:00,75.479
2014-01-19 18:07:00,75.068
2014-01-19 18:08:00,75.977
2014-01-19 18:09:00,75.201
2014-01-19 18:10:00,75.641
2014-01-19 18:11:00,75.728
2014-01-19 18:12:00,74.854
2014-01-19 18:13:00,75.514
2014-01-19 18:14:00,75.699
2014-01-19 18:15:00,75.629
2014-01-19 18:16:00,75.826
2014-01-19 18:17:00,73.303
2014-01-19 18:18:00,75.462
2014-01-19 18:19:00,75.543
2014-01-19 18:20:00,76.249
2014-01-19 18:21:00,75.728
2014-01-19 18:22:00,76.202
2014-01-19 18:23:00,75.612
2014-01-19 18:24:00,75.716
2014-01-19 18:25:00,75.548
2014-01-19 18:26:00,75.629
2014-01-19 18:27:00,75.629
2014-01-19 18:28:00,75.653
2014-01-19 18:29:00,75.438
2014-01-19 18:30:00,75.525
2014-01-19 18:31:00,75.699
2014-01-19 18:32:00,75.612
2014-01-19 18:33:00,74.808
2014-01-19 18:34:00,75.016
2014-01-19 18:35:00,74.507
2014-01-19 18:36:00,75.496
2014-01-19 18:37:00,74.657
2014-01-19 18:38:00,74.495
2014-01-19 18:39:00,74.512
2014-01-19 18:40:00,74.501
2014-01-19 18:41:00,74.906
2014-01-19 18:42:00,74.675
2014-01-19 18:43:00,74.784
2014-01-19 18:44:00,74.958
2014-01-19 18:45:00,74.929
2014-01-19 18:46:00,74.634
2014-01-19 18:47:00,74.495
2014-01-19 18:48:00,74.761
2014-01-19 18:49:00,74.495
2014-01-19 18:50:00,74.582
2014-01-19 18:51:00,74.947
2014-01-19 18:52:00,74.935
2014-01-19 18:53:00,74.9
2014-01-19 18:54:00,74.651
2014-01-19 18:55:00,74.929
2014-01-19 18:56:00,74.802
2014-01-19 18:57:00,74.686
2014-01-19 18:58:00,74.703
2014-01-19 18:59:00,74.466
2014-01-19 19:00:00,74.379
2014-01-19 19:01:00,74.212
2014-01-19 19:02:00,74.42
2014-01-19 19:03:00,74.703
